gene_id	union_exon_bases	scored_exonic_bases	unique_exonic_bases	fraction_exonic_bases_scored	fraction_unique_mappability	mappability_status	overlapping_gene_count	overlapping_genes	unique_gene_model_status	uniform_gene_qc_status
LITCHI022104	4290	4290	4290	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022105	2981	2981	2981	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022106	609	609	609	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022107	4047	4047	3383	1.00000000	0.83592785	PASS	0		PASS	PASS
LITCHI022108	3440	3440	243	1.00000000	0.07063953	FAIL	0		PASS	FAIL
LITCHI022109	5403	5403	2843	1.00000000	0.52618915	FAIL	0		PASS	FAIL
LITCHI022110	3003	3003	3003	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022111	2597	2597	2597	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022112	2706	2706	2706	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022113	2053	2053	2053	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022114	873	873	873	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022115	1377	1377	1377	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022116	285	285	285	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022117	527	527	527	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022118	845	845	642	1.00000000	0.75976331	FAIL	0		PASS	FAIL
LITCHI022119	3541	3541	3541	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022120	790	790	790	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022121	900	900	900	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022122	780	780	780	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022123	934	934	154	1.00000000	0.16488223	FAIL	1	LITCHI022124	FAIL	FAIL
LITCHI022124	333	333	14	1.00000000	0.04204204	FAIL	1	LITCHI022123	FAIL	FAIL
LITCHI022125	1204	1204	110	1.00000000	0.09136213	FAIL	0		PASS	FAIL
LITCHI022126	2253	2253	249	1.00000000	0.11051931	FAIL	0		PASS	FAIL
LITCHI022127	1531	1531	571	1.00000000	0.37295885	FAIL	0		PASS	FAIL
LITCHI022128	1971	1971	1971	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022129	3374	3374	3374	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022130	1110	1110	1110	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022131	3144	3144	3144	1.00000000	1.00000000	PASS	1	LITCHI022132	FAIL	FAIL
LITCHI022132	4464	4464	4464	1.00000000	1.00000000	PASS	1	LITCHI022131	FAIL	FAIL
LITCHI022133	2430	2430	2430	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022134	546	546	546	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022135	4185	4185	4070	1.00000000	0.97252091	PASS	0		PASS	PASS
LITCHI022136	5502	5502	5418	1.00000000	0.98473282	PASS	1	LITCHI022137	FAIL	FAIL
LITCHI022137	4890	4890	4806	1.00000000	0.98282209	PASS	1	LITCHI022136	FAIL	FAIL
LITCHI022138	1620	1620	1620	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022139	4418	4418	4418	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022140	1659	1659	1659	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022141	306	306	306	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022142	192	192	192	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022143	759	759	759	1.00000000	1.00000000	PASS	1	LITCHI022144	FAIL	FAIL
LITCHI022144	8611	8611	8611	1.00000000	1.00000000	PASS	2	LITCHI022143;LITCHI022145	FAIL	FAIL
LITCHI022145	6428	6428	6428	1.00000000	1.00000000	PASS	1	LITCHI022144	FAIL	FAIL
LITCHI022146	6612	6612	6605	1.00000000	0.99894132	PASS	0		PASS	PASS
LITCHI022147	3104	3104	3104	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022148	783	783	783	1.00000000	1.00000000	PASS	1	LITCHI022149	FAIL	FAIL
LITCHI022149	9545	9545	9545	1.00000000	1.00000000	PASS	3	LITCHI022148;LITCHI022150;LITCHI022151	FAIL	FAIL
LITCHI022150	2679	2679	2679	1.00000000	1.00000000	PASS	1	LITCHI022149	FAIL	FAIL
LITCHI022151	474	474	474	1.00000000	1.00000000	PASS	1	LITCHI022149	FAIL	FAIL
LITCHI022152	192	192	192	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022153	1449	1449	1449	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022154	2825	2825	2825	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022155	1398	1398	1398	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022156	1183	1183	1183	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022157	3071	3071	3071	1.00000000	1.00000000	PASS	1	LITCHI022158	FAIL	FAIL
LITCHI022158	1636	1636	1636	1.00000000	1.00000000	PASS	1	LITCHI022157	FAIL	FAIL
LITCHI022159	3775	3775	3775	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022160	4166	4166	4166	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022161	897	897	897	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022162	1055	1055	1055	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022163	2964	2964	2950	1.00000000	0.99527665	PASS	0		PASS	PASS
LITCHI022164	306	306	306	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022165	1810	1810	1810	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022166	818	818	818	1.00000000	1.00000000	PASS	1	LITCHI022167	FAIL	FAIL
LITCHI022167	5380	5380	5380	1.00000000	1.00000000	PASS	2	LITCHI022166;LITCHI022168	FAIL	FAIL
LITCHI022168	474	474	474	1.00000000	1.00000000	PASS	1	LITCHI022167	FAIL	FAIL
LITCHI022169	4835	4835	4343	1.00000000	0.89824199	PASS	0		PASS	PASS
LITCHI022170	852	852	852	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022171	1257	1257	1257	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022172	896	896	896	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022173	888	888	888	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022174	751	751	751	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022175	1286	1286	1286	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022176	1211	1211	1211	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022177	231	231	231	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022178	2817	2817	2817	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022179	5893	5893	3563	1.00000000	0.60461565	FAIL	0		PASS	FAIL
LITCHI022180	3177	3177	518	1.00000000	0.16304690	FAIL	1	LITCHI022181	FAIL	FAIL
LITCHI022181	3041	3041	2874	1.00000000	0.94508385	PASS	1	LITCHI022180	FAIL	FAIL
LITCHI022182	7432	7432	7432	1.00000000	1.00000000	PASS	1	LITCHI022183	FAIL	FAIL
LITCHI022183	1418	1418	1418	1.00000000	1.00000000	PASS	1	LITCHI022182	FAIL	FAIL
LITCHI022184	2485	2485	2485	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022185	693	693	693	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022186	1215	1215	1215	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022187	1194	1194	1194	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022188	2237	2237	2218	1.00000000	0.99150648	PASS	0		PASS	PASS
LITCHI022189	1743	1743	1743	1.00000000	1.00000000	PASS	1	LITCHI022190	FAIL	FAIL
LITCHI022190	5743	5743	5743	1.00000000	1.00000000	PASS	1	LITCHI022189	FAIL	FAIL
LITCHI022191	1866	1866	573	1.00000000	0.30707395	FAIL	0		PASS	FAIL
LITCHI022192	597	597	248	1.00000000	0.41541039	FAIL	0		PASS	FAIL
LITCHI022193	1005	1005	243	1.00000000	0.24179104	FAIL	0		PASS	FAIL
LITCHI022194	996	996	2	1.00000000	0.00200803	FAIL	0		PASS	FAIL
LITCHI022195	741	741	65	1.00000000	0.08771930	FAIL	0		PASS	FAIL
LITCHI022196	1272	1272	1272	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022197	753	753	753	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022198	2103	2103	2103	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022199	252	252	252	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022200	369	369	369	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022201	5011	5011	4899	1.00000000	0.97764917	PASS	1	LITCHI022202	FAIL	FAIL
LITCHI022202	3923	3923	3741	1.00000000	0.95360693	PASS	1	LITCHI022201	FAIL	FAIL
LITCHI022203	594	594	594	1.00000000	1.00000000	PASS	1	LITCHI022204	FAIL	FAIL
LITCHI022204	5731	5731	5731	1.00000000	1.00000000	PASS	2	LITCHI022203;LITCHI022205	FAIL	FAIL
LITCHI022205	300	300	300	1.00000000	1.00000000	PASS	1	LITCHI022204	FAIL	FAIL
LITCHI022206	2751	2751	2751	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022207	3054	3054	3054	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022208	2352	2352	2268	1.00000000	0.96428571	PASS	0		PASS	PASS
LITCHI022209	2010	2010	1622	1.00000000	0.80696517	PASS	0		PASS	PASS
LITCHI022210	1254	1254	626	1.00000000	0.49920255	FAIL	0		PASS	FAIL
LITCHI022211	693	693	664	1.00000000	0.95815296	PASS	1	LITCHI022212	FAIL	FAIL
LITCHI022212	567	567	538	1.00000000	0.94885362	PASS	1	LITCHI022211	FAIL	FAIL
LITCHI022213	318	318	318	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022214	1110	1110	1110	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022215	3275	3275	3240	1.00000000	0.98931298	PASS	0		PASS	PASS
LITCHI022216	1904	1904	1904	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022217	1163	1163	248	1.00000000	0.21324162	FAIL	0		PASS	FAIL
LITCHI022218	333	333	333	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022219	552	552	386	1.00000000	0.69927536	FAIL	0		PASS	FAIL
LITCHI022220	300	300	212	1.00000000	0.70666667	FAIL	0		PASS	FAIL
LITCHI022221	1278	1278	215	1.00000000	0.16823161	FAIL	0		PASS	FAIL
LITCHI022222	3011	3011	1299	1.00000000	0.43141813	FAIL	0		PASS	FAIL
LITCHI022223	1273	1273	398	1.00000000	0.31264729	FAIL	0		PASS	FAIL
LITCHI022224	654	654	241	1.00000000	0.36850153	FAIL	0		PASS	FAIL
LITCHI022225	1170	1170	961	1.00000000	0.82136752	PASS	0		PASS	PASS
LITCHI022226	3028	3028	1316	1.00000000	0.43461030	FAIL	0		PASS	FAIL
LITCHI022227	5835	5835	5253	1.00000000	0.90025707	PASS	1	LITCHI022228	FAIL	FAIL
LITCHI022228	6842	6842	6842	1.00000000	1.00000000	PASS	1	LITCHI022227	FAIL	FAIL
LITCHI022229	3702	3702	3702	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022230	1908	1908	1908	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022231	6679	6679	6679	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022232	6899	6899	6899	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022233	4184	4184	3177	1.00000000	0.75932122	FAIL	0		PASS	FAIL
LITCHI022234	3430	3430	3399	1.00000000	0.99096210	PASS	0		PASS	PASS
LITCHI022235	4922	4922	4922	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022236	2263	2263	2263	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022237	5013	5013	4798	1.00000000	0.95711151	PASS	0		PASS	PASS
LITCHI022238	5310	5310	5251	1.00000000	0.98888889	PASS	0		PASS	PASS
LITCHI022239	2845	2845	2845	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022240	2945	2945	2945	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022241	603	603	603	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022242	1413	1413	1413	1.00000000	1.00000000	PASS	1	LITCHI022243	FAIL	FAIL
LITCHI022243	3539	3539	3539	1.00000000	1.00000000	PASS	1	LITCHI022242	FAIL	FAIL
LITCHI022244	1641	1641	1641	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022245	1002	1002	1002	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022246	1845	1845	1845	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022247	2117	2117	2117	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022248	2222	2222	1667	1.00000000	0.75022502	FAIL	1	LITCHI022249	FAIL	FAIL
LITCHI022249	474	474	450	1.00000000	0.94936709	PASS	1	LITCHI022248	FAIL	FAIL
LITCHI022250	393	393	393	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022251	699	699	594	1.00000000	0.84978541	PASS	0		PASS	PASS
LITCHI022252	456	456	213	1.00000000	0.46710526	FAIL	0		PASS	FAIL
LITCHI022253	861	861	473	1.00000000	0.54936121	FAIL	0		PASS	FAIL
LITCHI022254	549	549	467	1.00000000	0.85063752	PASS	0		PASS	PASS
LITCHI022255	1023	1023	1023	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022256	1776	1776	1776	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022257	228	228	228	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022258	2253	2253	2253	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022259	911	911	911	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022260	1299	1299	1299	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022261	1326	1326	1326	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022262	2513	2513	1777	1.00000000	0.70712296	FAIL	0		PASS	FAIL
LITCHI022263	198	198	198	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022264	312	312	312	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022265	363	363	363	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022266	1368	1368	1225	1.00000000	0.89546784	PASS	0		PASS	PASS
LITCHI022267	1890	1890	1838	1.00000000	0.97248677	PASS	0		PASS	PASS
LITCHI022268	3456	3456	3278	1.00000000	0.94849537	PASS	0		PASS	PASS
LITCHI022269	1991	1991	1991	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022270	2041	2041	2041	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022271	3905	3905	3905	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022272	4821	4821	4821	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022273	1954	1954	1954	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022274	5570	5570	5570	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022275	4379	4379	4379	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022276	382	382	382	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022277	525	525	525	1.00000000	1.00000000	PASS	1	LITCHI022278	FAIL	FAIL
LITCHI022278	5775	5775	5775	1.00000000	1.00000000	PASS	1	LITCHI022277	FAIL	FAIL
LITCHI022279	1572	1572	1572	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022280	1029	1029	1029	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022281	2859	2859	2859	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022282	2583	2583	2583	1.00000000	1.00000000	PASS	1	LITCHI022283	FAIL	FAIL
LITCHI022283	552	552	552	1.00000000	1.00000000	PASS	1	LITCHI022282	FAIL	FAIL
LITCHI022284	1647	1647	1647	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022285	1529	1529	1529	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022286	1002	1002	1002	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022287	4117	4117	4084	1.00000000	0.99198445	PASS	0		PASS	PASS
LITCHI022288	1496	1496	1496	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022289	1485	1485	1485	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022290	2073	2073	1249	1.00000000	0.60250844	FAIL	0		PASS	FAIL
LITCHI022291	2334	2334	439	1.00000000	0.18808912	FAIL	0		PASS	FAIL
LITCHI022292	462	462	0	1.00000000	0.00000000	FAIL	0		PASS	FAIL
LITCHI022293	1160	1160	415	1.00000000	0.35775862	FAIL	0		PASS	FAIL
LITCHI022294	2667	2667	365	1.00000000	0.13685789	FAIL	0		PASS	FAIL
LITCHI022295	1200	1200	153	1.00000000	0.12750000	FAIL	0		PASS	FAIL
LITCHI022296	462	462	0	1.00000000	0.00000000	FAIL	0		PASS	FAIL
LITCHI022297	237	237	0	1.00000000	0.00000000	FAIL	0		PASS	FAIL
LITCHI022298	1657	1657	704	1.00000000	0.42486421	FAIL	0		PASS	FAIL
LITCHI022299	3983	3983	3983	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022300	578	578	578	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022301	1493	1493	1493	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022302	5564	5560	5560	0.99928109	1.00000000	PASS	1	LITCHI022303	FAIL	FAIL
LITCHI022303	3926	3926	3926	1.00000000	1.00000000	PASS	1	LITCHI022302	FAIL	FAIL
LITCHI022304	943	943	943	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022305	999	999	999	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022306	2013	2013	2013	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022307	2087	2087	2087	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022308	996	996	996	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022309	1268	1268	1268	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022310	726	726	726	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022311	619	619	600	1.00000000	0.96930533	PASS	0		PASS	PASS
LITCHI022312	2070	2070	2070	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022313	2480	2480	2480	1.00000000	1.00000000	PASS	1	LITCHI022314	FAIL	FAIL
LITCHI022314	7882	7882	7882	1.00000000	1.00000000	PASS	3	LITCHI022313;LITCHI022315;LITCHI022316	FAIL	FAIL
LITCHI022315	1506	1506	1506	1.00000000	1.00000000	PASS	1	LITCHI022314	FAIL	FAIL
LITCHI022316	605	605	605	1.00000000	1.00000000	PASS	1	LITCHI022314	FAIL	FAIL
LITCHI022317	1664	1664	1664	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022318	1740	1740	1740	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022319	4835	4835	4835	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022320	4006	4006	4006	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022321	1247	1247	1247	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022322	4917	4917	1601	1.00000000	0.32560504	FAIL	0		PASS	FAIL
LITCHI022323	699	699	167	1.00000000	0.23891273	FAIL	0		PASS	FAIL
LITCHI022324	372	372	0	1.00000000	0.00000000	FAIL	0		PASS	FAIL
LITCHI022325	1942	1942	237	1.00000000	0.12203913	FAIL	1	LITCHI022326	FAIL	FAIL
LITCHI022326	4678	4678	791	1.00000000	0.16908935	FAIL	1	LITCHI022325	FAIL	FAIL
LITCHI022327	4390	4390	106	1.00000000	0.02414579	FAIL	1	LITCHI022328	FAIL	FAIL
LITCHI022328	6756	6756	537	1.00000000	0.07948490	FAIL	1	LITCHI022327	FAIL	FAIL
LITCHI022329	6874	6874	1179	1.00000000	0.17151586	FAIL	1	LITCHI022330	FAIL	FAIL
LITCHI022330	2619	2619	584	1.00000000	0.22298587	FAIL	1	LITCHI022329	FAIL	FAIL
LITCHI022331	1822	1822	981	1.00000000	0.53841932	FAIL	0		PASS	FAIL
LITCHI022332	1228	1228	372	1.00000000	0.30293160	FAIL	0		PASS	FAIL
LITCHI022333	1045	1045	518	1.00000000	0.49569378	FAIL	0		PASS	FAIL
LITCHI022334	1804	1804	584	1.00000000	0.32372506	FAIL	0		PASS	FAIL
LITCHI022335	1723	1723	496	1.00000000	0.28786999	FAIL	0		PASS	FAIL
LITCHI022336	655	655	220	1.00000000	0.33587786	FAIL	0		PASS	FAIL
LITCHI022337	1080	1080	53	1.00000000	0.04907407	FAIL	0		PASS	FAIL
LITCHI022338	693	693	0	1.00000000	0.00000000	FAIL	0		PASS	FAIL
LITCHI022339	693	693	93	1.00000000	0.13419913	FAIL	1	LITCHI022340	FAIL	FAIL
LITCHI022340	1002	1002	0	1.00000000	0.00000000	FAIL	1	LITCHI022339	FAIL	FAIL
LITCHI022341	1131	1131	0	1.00000000	0.00000000	FAIL	0		PASS	FAIL
LITCHI022342	654	652	55	0.99694190	0.08435583	FAIL	0		PASS	FAIL
LITCHI022343	1044	1044	79	1.00000000	0.07567050	FAIL	0		PASS	FAIL
LITCHI022344	876	876	4	1.00000000	0.00456621	FAIL	0		PASS	FAIL
LITCHI022345	1875	1875	91	1.00000000	0.04853333	FAIL	0		PASS	FAIL
LITCHI022346	1131	1131	0	1.00000000	0.00000000	FAIL	0		PASS	FAIL
LITCHI022347	3681	3681	3084	1.00000000	0.83781581	PASS	0		PASS	PASS
LITCHI022348	486	486	486	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022349	8081	8081	2255	1.00000000	0.27904962	FAIL	0		PASS	FAIL
LITCHI022350	2556	2556	2556	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022351	354	354	354	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022352	1194	1194	1194	1.00000000	1.00000000	PASS	1	LITCHI022353	FAIL	FAIL
LITCHI022353	3510	3510	3510	1.00000000	1.00000000	PASS	2	LITCHI022352;LITCHI022354	FAIL	FAIL
LITCHI022354	198	198	198	1.00000000	1.00000000	PASS	1	LITCHI022353	FAIL	FAIL
LITCHI022355	1328	1328	1328	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022356	2443	2443	958	1.00000000	0.39214081	FAIL	0		PASS	FAIL
LITCHI022357	696	696	513	1.00000000	0.73706897	FAIL	0		PASS	FAIL
LITCHI022358	477	477	237	1.00000000	0.49685535	FAIL	0		PASS	FAIL
LITCHI022359	345	345	238	1.00000000	0.68985507	FAIL	0		PASS	FAIL
LITCHI022360	3672	3672	3672	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022361	2800	2800	2800	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022362	693	693	693	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022363	1338	1338	1338	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022364	1926	1926	1926	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022365	1834	1834	1834	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022366	1396	1396	1396	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022367	2466	2466	2466	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022368	1544	1544	1544	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022369	1863	1863	1863	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022370	211	211	211	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022371	3670	3670	3670	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022372	2062	2062	2062	1.00000000	1.00000000	PASS	1	LITCHI022373	FAIL	FAIL
LITCHI022373	1556	1556	1515	1.00000000	0.97365039	PASS	1	LITCHI022372	FAIL	FAIL
LITCHI022374	5261	5261	5261	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022375	483	483	483	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022376	2631	2631	2631	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022377	4152	4152	4152	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022378	2316	2316	2316	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022379	1273	1273	1273	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022380	423	423	423	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022381	3089	3089	3089	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022382	4074	4074	3559	1.00000000	0.87358861	PASS	0		PASS	PASS
LITCHI022383	2326	2326	279	1.00000000	0.11994841	FAIL	0		PASS	FAIL
LITCHI022384	4039	4039	4039	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022385	2761	2761	2761	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022386	6799	6799	6789	1.00000000	0.99852920	PASS	0		PASS	PASS
LITCHI022387	3234	3234	3234	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022388	7771	7771	7771	1.00000000	1.00000000	PASS	1	LITCHI022389	FAIL	FAIL
LITCHI022389	5757	5757	5757	1.00000000	1.00000000	PASS	1	LITCHI022388	FAIL	FAIL
LITCHI022390	4611	4611	4611	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022391	690	690	690	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022392	2100	2100	1843	1.00000000	0.87761905	PASS	0		PASS	PASS
LITCHI022393	2323	2323	419	1.00000000	0.18037021	FAIL	0		PASS	FAIL
LITCHI022394	858	858	0	1.00000000	0.00000000	FAIL	0		PASS	FAIL
LITCHI022395	890	890	400	1.00000000	0.44943820	FAIL	0		PASS	FAIL
LITCHI022396	372	372	135	1.00000000	0.36290323	FAIL	0		PASS	FAIL
LITCHI022397	408	408	0	1.00000000	0.00000000	FAIL	0		PASS	FAIL
LITCHI022398	1470	1470	50	1.00000000	0.03401361	FAIL	0		PASS	FAIL
LITCHI022399	333	333	333	1.00000000	1.00000000	PASS	0		PASS	PASS
LITCHI022400	904	904	263	1.00000000	0.29092920	FAIL	0		PASS	FAIL
LITCHI022401	1038	1038	951	1.00000000	0.91618497	PASS	0		PASS	PASS
LITCHI022402	1161	1161	1089	1.00000000	0.93798450	PASS	0		PASS	PASS
LITCHI022403	1302	1302	1186	1.00000000	0.91090630	PASS	1	LITCHI022404	FAIL	FAIL
LITCHI022404	3018	3018	2998	1.00000000	0.99337309	PASS	1	LITCHI022403	FAIL	FAIL
LITCHI022405	2611	2611	2200	1.00000000	0.84258905	PASS	0		PASS	PASS
LITCHI022406	1157	1157	125	1.00000000	0.10803803	FAIL	0		PASS	FAIL
LITCHI022407	6107	6107	347	1.00000000	0.05682004	FAIL	1	LITCHI022408	FAIL	FAIL
LITCHI022408	7102	7102	428	1.00000000	0.06026471	FAIL	1	LITCHI022407	FAIL	FAIL
LITCHI022409	1014	921	191	0.90828402	0.20738328	FAIL	0		PASS	FAIL
LITCHI022410	2622	2622	371	1.00000000	0.14149504	FAIL	0		PASS	FAIL
LITCHI022411	1127	1127	95	1.00000000	0.08429459	FAIL	0		PASS	FAIL
LITCHI022412	8540	8540	859	1.00000000	0.10058548	FAIL	1	LITCHI022413	FAIL	FAIL
