gene_id	transcript_id	swissprot_accession	swissprot_description	percent_identity	alignment_length	query_length	subject_length	query_coverage	subject_coverage	evalue	bitscore	subject_id	subject_title
LITCHI022789	LITCHI022789.m1	Q94EI3	Peroxisome biogenesis protein 19-2	69.5	246	245	245	1.0040816326530613	1.0040816326530613	8.56e-111	321	sp|Q94EI3|PE192_ARATH	sp|Q94EI3|PE192_ARATH Peroxisome biogenesis protein 19-2 OS=Arabidopsis thaliana OX=3702 GN=PEX19-2 PE=1 SV=1
LITCHI022789	LITCHI022789.m1	Q9SRQ3	Peroxisome biogenesis protein 19-1	64.5	251	245	248	1.0244897959183674	1.0120967741935485	1.68e-99	293	sp|Q9SRQ3|PE191_ARATH	sp|Q9SRQ3|PE191_ARATH Peroxisome biogenesis protein 19-1 OS=Arabidopsis thaliana OX=3702 GN=PEX19-1 PE=1 SV=1
LITCHI023464	LITCHI023464.m1	Q9XFI1	Thioredoxin-like 1-2, chloroplastic	58.9	209	241	245	0.8672199170124482	0.8530612244897959	2.65e-82	249	sp|Q9XFI1|TRL12_ARATH	sp|Q9XFI1|TRL12_ARATH Thioredoxin-like 1-2, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=At5g61440 PE=2 SV=1
LITCHI023464	LITCHI023464.m1	O64654	Thioredoxin-like 1-1, chloroplastic	60.0	205	241	275	0.8506224066390041	0.7454545454545455	4.60e-80	244	sp|O64654|TRL11_ARATH	sp|O64654|TRL11_ARATH Thioredoxin-like 1-1, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=At1g08570 PE=2 SV=1
LITCHI023464	LITCHI023464.m1	Q6Z4N3	Thioredoxin-like 1-1, chloroplastic	70.7	150	241	279	0.6224066390041494	0.5376344086021505	1.20e-78	241	sp|Q6Z4N3|TRL11_ORYSJ	sp|Q6Z4N3|TRL11_ORYSJ Thioredoxin-like 1-1, chloroplastic OS=Oryza sativa subsp. japonica OX=39947 GN=Os07g0684100 PE=2 SV=1
LITCHI023464	LITCHI023464.m1	Q10M18	Thioredoxin-like 1-2, chloroplastic	58.5	188	241	279	0.7800829875518672	0.6738351254480287	2.42e-78	240	sp|Q10M18|TRL12_ORYSJ	sp|Q10M18|TRL12_ORYSJ Thioredoxin-like 1-2, chloroplastic OS=Oryza sativa subsp. japonica OX=39947 GN=Os03g0326500 PE=2 SV=1
LITCHI023464	LITCHI023464.m1	O22779	Thioredoxin-like 1-3, chloroplastic	62.3	159	241	273	0.6597510373443983	0.5824175824175825	4.17e-70	219	sp|O22779|TRL13_ARATH	sp|O22779|TRL13_ARATH Thioredoxin-like 1-3, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=At2g33270 PE=2 SV=1
LITCHI030862	LITCHI030862.m1	Q9SSQ8	26.5 kDa heat shock protein, mitochondrial	54.5	246	240	232	1.025	1.0603448275862069	1.19e-77	236	sp|Q9SSQ8|HS26M_ARATH	sp|Q9SSQ8|HS26M_ARATH 26.5 kDa heat shock protein, mitochondrial OS=Arabidopsis thaliana OX=3702 GN=HSP26.5 PE=2 SV=1
LITCHI030862	LITCHI030862.m1	B7EZJ7	23.6 kDa heat shock protein, mitochondrial	36.0	175	240	219	0.7291666666666666	0.7990867579908676	2.03e-25	102	sp|B7EZJ7|HS23M_ORYSJ	sp|B7EZJ7|HS23M_ORYSJ 23.6 kDa heat shock protein, mitochondrial OS=Oryza sativa subsp. japonica OX=39947 GN=HSP23.6 PE=2 SV=1
LITCHI030862	LITCHI030862.m1	P09887	Small heat shock protein, chloroplastic (Fragment)	37.4	131	240	181	0.5458333333333333	0.7237569060773481	7.59e-22	92.0	sp|P09887|HS22C_SOYBN	sp|P09887|HS22C_SOYBN Small heat shock protein, chloroplastic (Fragment) OS=Glycine max OX=3847 GN=HSP22 PE=2 SV=1
LITCHI030862	LITCHI030862.m1	Q10P60	26.7 kDa heat shock protein, chloroplastic	35.6	163	240	240	0.6791666666666667	0.6791666666666667	1.96e-21	92.4	sp|Q10P60|HS26P_ORYSJ	sp|Q10P60|HS26P_ORYSJ 26.7 kDa heat shock protein, chloroplastic OS=Oryza sativa subsp. japonica OX=39947 GN=HSP26.7 PE=2 SV=1
LITCHI030862	LITCHI030862.m1	Q95661	Small heat shock protein, chloroplastic	37.8	156	240	235	0.65	0.6638297872340425	3.45e-21	91.7	sp|Q95661|HS21C_SOLLC	sp|Q95661|HS21C_SOLLC Small heat shock protein, chloroplastic OS=Solanum lycopersicum OX=4081 GN=HSP21 PE=2 SV=1
LITCHI004207	LITCHI004207.m2	Q84J78	Single-stranded DNA-binding protein, mitochondrial	67.9	187	230	201	0.8130434782608695	0.9303482587064676	2.73e-81	244	sp|Q84J78|SSBP_ARATH	sp|Q84J78|SSBP_ARATH Single-stranded DNA-binding protein, mitochondrial OS=Arabidopsis thaliana OX=3702 GN=At4g11060 PE=2 SV=1
LITCHI004207	LITCHI004207.m2	B8A5I7	Single-stranded DNA-binding protein, mitochondrial	29.4	126	230	146	0.5478260869565217	0.863013698630137	3.88e-11	62.4	sp|B8A5I7|SSBP_DANRE	sp|B8A5I7|SSBP_DANRE Single-stranded DNA-binding protein, mitochondrial OS=Danio rerio OX=7955 GN=ssbp1 PE=1 SV=1
LITCHI004207	LITCHI004207.m2	Q5RDQ0	Single-stranded DNA-binding protein, mitochondrial	28.0	125	230	148	0.5434782608695652	0.8445945945945946	1.05e-09	58.5	sp|Q5RDQ0|SSBP_PONAB	sp|Q5RDQ0|SSBP_PONAB Single-stranded DNA-binding protein, mitochondrial OS=Pongo abelii OX=9601 GN=SSBP1 PE=2 SV=1
LITCHI004207	LITCHI004207.m2	Q04837	Single-stranded DNA-binding protein, mitochondrial	28.0	125	230	148	0.5434782608695652	0.8445945945945946	1.45e-09	58.2	sp|Q04837|SSBP_HUMAN	sp|Q04837|SSBP_HUMAN Single-stranded DNA-binding protein, mitochondrial OS=Homo sapiens OX=9606 GN=SSBP1 PE=1 SV=1
LITCHI004207	LITCHI004207.m2	Q95KK4	Single-stranded DNA-binding protein, mitochondrial	27.2	125	230	148	0.5434782608695652	0.8445945945945946	2.00e-09	57.8	sp|Q95KK4|SSBP_RABIT	sp|Q95KK4|SSBP_RABIT Single-stranded DNA-binding protein, mitochondrial OS=Oryctolagus cuniculus OX=9986 GN=SSBP1 PE=2 SV=1
LITCHI028340	LITCHI028340.m1	P41189	Large ribosomal subunit protein bL12	38.6	132	228	125	0.5789473684210527	1.056	3.61e-18	80.5	sp|P41189|RL7_LIBAF	sp|P41189|RL7_LIBAF Large ribosomal subunit protein bL12 OS=Liberibacter africanus OX=34020 GN=rplL PE=3 SV=1
LITCHI028340	LITCHI028340.m1	Q46HH2	Large ribosomal subunit protein bL12	43.3	134	228	131	0.5877192982456141	1.0229007633587786	1.71e-16	76.3	sp|Q46HH2|RL7_PROMT	sp|Q46HH2|RL7_PROMT Large ribosomal subunit protein bL12 OS=Prochlorococcus marinus (strain NATL2A) OX=59920 GN=rplL PE=3 SV=1
LITCHI028340	LITCHI028340.m1	A2C031	Large ribosomal subunit protein bL12	42.5	134	228	131	0.5877192982456141	1.0229007633587786	4.69e-16	75.1	sp|A2C031|RL7_PROM1	sp|A2C031|RL7_PROM1 Large ribosomal subunit protein bL12 OS=Prochlorococcus marinus (strain NATL1A) OX=167555 GN=rplL PE=3 SV=1
LITCHI028340	LITCHI028340.m1	A9ISF8	Large ribosomal subunit protein bL12	43.5	131	228	123	0.5745614035087719	1.065040650406504	5.38e-16	74.7	sp|A9ISF8|RL7_BART1	sp|A9ISF8|RL7_BART1 Large ribosomal subunit protein bL12 OS=Bartonella tribocorum (strain DSM 28219 / CCUG 45778 / CIP 105476 / IBS 506) OX=382640 GN=rplL PE=3 SV=1
LITCHI028340	LITCHI028340.m1	B3EER1	Large ribosomal subunit protein bL12	44.6	130	228	125	0.5701754385964912	1.04	1.11e-15	73.9	sp|B3EER1|RL7_CHLL2	sp|B3EER1|RL7_CHLL2 Large ribosomal subunit protein bL12 OS=Chlorobium limicola (strain DSM 245 / NBRC 103803 / 6330) OX=290315 GN=rplL PE=3 SV=1
LITCHI026128	LITCHI026128.m2	O24542	Auxin-induced protein 22D	72.3	195	198	193	0.9848484848484849	1.0103626943005182	3.27e-91	268	sp|O24542|AX22D_VIGRR	sp|O24542|AX22D_VIGRR Auxin-induced protein 22D OS=Vigna radiata var. radiata OX=3916 GN=AUX22D PE=2 SV=1
LITCHI026128	LITCHI026128.m2	O24543	Auxin-induced protein 22E	67.3	199	198	203	1.005050505050505	0.9802955665024631	2.92e-87	258	sp|O24543|AX22E_VIGRR	sp|O24543|AX22E_VIGRR Auxin-induced protein 22E OS=Vigna radiata var. radiata OX=3916 GN=AUX22E PE=2 SV=1
LITCHI026128	LITCHI026128.m2	P32294	Auxin-induced protein 22B	66.3	202	198	196	1.02020202020202	1.030612244897959	2.54e-84	250	sp|P32294|AX22B_VIGRR	sp|P32294|AX22B_VIGRR Auxin-induced protein 22B OS=Vigna radiata var. radiata OX=3916 GN=AUX22B PE=2 SV=1
LITCHI026128	LITCHI026128.m2	P33077	Auxin-responsive protein IAA4	62.1	195	198	186	0.9848484848484849	1.0483870967741935	3.82e-79	237	sp|P33077|IAA4_ARATH	sp|P33077|IAA4_ARATH Auxin-responsive protein IAA4 OS=Arabidopsis thaliana OX=3702 GN=IAA4 PE=1 SV=2
LITCHI026128	LITCHI026128.m2	Q38822	Auxin-responsive protein IAA3	58.5	193	198	189	0.9747474747474747	1.0211640211640212	2.06e-72	220	sp|Q38822|IAA3_ARATH	sp|Q38822|IAA3_ARATH Auxin-responsive protein IAA3 OS=Arabidopsis thaliana OX=3702 GN=IAA3 PE=1 SV=1
LITCHI019095	LITCHI019095.m4	Q9FG36	Thioredoxin-like 3-1, chloroplastic	51.0	151	196	210	0.7704081632653061	0.719047619047619	1.67e-45	152	sp|Q9FG36|TRL31_ARATH	sp|Q9FG36|TRL31_ARATH Thioredoxin-like 3-1, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=WCRKC1 PE=2 SV=3
LITCHI006920	LITCHI006920.m1	Q42551	SUMO-conjugating enzyme SCE1	70.9	196	196	160	1.0	1.225	3.53e-101	291	sp|Q42551|SCE1_ARATH	sp|Q42551|SCE1_ARATH SUMO-conjugating enzyme SCE1 OS=Arabidopsis thaliana OX=3702 GN=SCE1 PE=1 SV=1
LITCHI006920	LITCHI006920.m1	Q9NGP4	Sumo-conjugating enzyme ubc9	50.5	190	196	159	0.9693877551020408	1.1949685534591195	9.04e-69	209	sp|Q9NGP4|UBC9_DICDI	sp|Q9NGP4|UBC9_DICDI Sumo-conjugating enzyme ubc9 OS=Dictyostelium discoideum OX=44689 GN=ubc9 PE=3 SV=1
LITCHI006920	LITCHI006920.m1	Q9DDJ0	SUMO-conjugating enzyme UBC9-B	53.4	189	196	157	0.9642857142857143	1.2038216560509554	4.61e-66	202	sp|Q9DDJ0|UBC9B_DANRE	sp|Q9DDJ0|UBC9B_DANRE SUMO-conjugating enzyme UBC9-B OS=Danio rerio OX=7955 GN=ube2ib PE=1 SV=1
LITCHI006920	LITCHI006920.m1	Q28CQ4	SUMO-conjugating enzyme UBC9	53.4	189	196	158	0.9642857142857143	1.1962025316455696	4.76e-66	202	sp|Q28CQ4|UBC9_XENTR	sp|Q28CQ4|UBC9_XENTR SUMO-conjugating enzyme UBC9 OS=Xenopus tropicalis OX=8364 GN=ube2i PE=2 SV=1
LITCHI006920	LITCHI006920.m1	P63282	SUMO-conjugating enzyme UBC9	53.4	189	196	158	0.9642857142857143	1.1962025316455696	4.76e-66	202	sp|P63282|UBC9_XENLA	sp|P63282|UBC9_XENLA SUMO-conjugating enzyme UBC9 OS=Xenopus laevis OX=8355 GN=ube2i PE=1 SV=1
LITCHI016340	LITCHI016340.m1	Q40374	Pathogenesis-related protein PR-1	55.1	138	195	173	0.7076923076923077	0.7976878612716763	4.14e-53	170	sp|Q40374|PR1_MEDTR	sp|Q40374|PR1_MEDTR Pathogenesis-related protein PR-1 OS=Medicago truncatula OX=3880 GN=PR-1 PE=2 SV=1
LITCHI016340	LITCHI016340.m1	P09042	Pathogenesis-related protein 1C	50.7	146	195	168	0.7487179487179487	0.8690476190476191	2.30e-46	153	sp|P09042|PR1C_TOBAC	sp|P09042|PR1C_TOBAC Pathogenesis-related protein 1C OS=Nicotiana tabacum OX=4097 PE=2 SV=3
LITCHI016340	LITCHI016340.m1	P08299	Pathogenesis-related protein 1A	51.4	146	195	168	0.7487179487179487	0.8690476190476191	1.31e-45	151	sp|P08299|PR1A_TOBAC	sp|P08299|PR1A_TOBAC Pathogenesis-related protein 1A OS=Nicotiana tabacum OX=4097 PE=1 SV=1
LITCHI016340	LITCHI016340.m1	Q00008	Pathogenesis-related protein PRMS	52.2	138	195	167	0.7076923076923077	0.8263473053892215	2.07e-44	148	sp|Q00008|PRMS_MAIZE	sp|Q00008|PRMS_MAIZE Pathogenesis-related protein PRMS OS=Zea mays OX=4577 GN=PRMS PE=2 SV=1
LITCHI016340	LITCHI016340.m1	P35793	Pathogenesis-related protein PRB1-3	50.7	138	195	164	0.7076923076923077	0.8414634146341463	7.59e-44	146	sp|P35793|PR13_HORVU	sp|P35793|PR13_HORVU Pathogenesis-related protein PRB1-3 OS=Hordeum vulgare OX=4513 PE=2 SV=1
LITCHI011424	LITCHI011424.m1	Q6P8E9	NHP2-like protein 1	53.4	193	193	128	1.0	1.5078125	6.97e-56	176	sp|Q6P8E9|NH2L1_XENTR	sp|Q6P8E9|NH2L1_XENTR NHP2-like protein 1 OS=Xenopus tropicalis OX=8364 GN=snu13 PE=2 SV=1
LITCHI011424	LITCHI011424.m1	Q5XH16	NHP2-like protein 1	53.4	193	193	128	1.0	1.5078125	6.97e-56	176	sp|Q5XH16|NH2L1_XENLA	sp|Q5XH16|NH2L1_XENLA NHP2-like protein 1 OS=Xenopus laevis OX=8355 GN=snu13 PE=2 SV=1
LITCHI011424	LITCHI011424.m1	P55770	NHP2-like protein 1	52.8	193	193	128	1.0	1.5078125	1.40e-55	175	sp|P55770|NH2L1_RAT	sp|P55770|NH2L1_RAT NHP2-like protein 1 OS=Rattus norvegicus OX=10116 GN=Snu13 PE=2 SV=4
LITCHI011424	LITCHI011424.m1	Q9D0T1	NHP2-like protein 1	52.8	193	193	128	1.0	1.5078125	1.40e-55	175	sp|Q9D0T1|NH2L1_MOUSE	sp|Q9D0T1|NH2L1_MOUSE NHP2-like protein 1 OS=Mus musculus OX=10090 GN=Snu13 PE=1 SV=4
LITCHI011424	LITCHI011424.m1	Q4R5C6	NHP2-like protein 1	52.8	193	193	128	1.0	1.5078125	1.40e-55	175	sp|Q4R5C6|NH2L1_MACFA	sp|Q4R5C6|NH2L1_MACFA NHP2-like protein 1 OS=Macaca fascicularis OX=9541 GN=SNU13 PE=2 SV=1
LITCHI004929	LITCHI004929.m2	P51823	ADP-ribosylation factor 2	98.9	180	191	181	0.9424083769633508	0.994475138121547	1.80e-127	358	sp|P51823|ARF2_ORYSJ	sp|P51823|ARF2_ORYSJ ADP-ribosylation factor 2 OS=Oryza sativa subsp. japonica OX=39947 GN=ARF PE=2 SV=2
LITCHI004929	LITCHI004929.m2	Q06396	ADP-ribosylation factor 1	98.3	180	191	181	0.9424083769633508	0.994475138121547	1.04e-126	357	sp|Q06396|ARF1_ORYSJ	sp|Q06396|ARF1_ORYSJ ADP-ribosylation factor 1 OS=Oryza sativa subsp. japonica OX=39947 GN=Os01g0813400 PE=2 SV=3
LITCHI004929	LITCHI004929.m2	O48920	ADP-ribosylation factor	97.8	180	191	181	0.9424083769633508	0.994475138121547	4.25e-126	355	sp|O48920|ARF_VIGUN	sp|O48920|ARF_VIGUN ADP-ribosylation factor OS=Vigna unguiculata OX=3917 GN=ARF PE=2 SV=3
LITCHI004929	LITCHI004929.m2	P0DH91	ADP-ribosylation factor 2-B	97.8	180	191	181	0.9424083769633508	0.994475138121547	8.57e-126	354	sp|P0DH91|ARF2B_ARATH	sp|P0DH91|ARF2B_ARATH ADP-ribosylation factor 2-B OS=Arabidopsis thaliana OX=3702 GN=ARF2-B PE=2 SV=1
LITCHI004929	LITCHI004929.m2	Q9LQC8	ADP-ribosylation factor 2-A	97.8	180	191	181	0.9424083769633508	0.994475138121547	8.57e-126	354	sp|Q9LQC8|ARF2A_ARATH	sp|Q9LQC8|ARF2A_ARATH ADP-ribosylation factor 2-A OS=Arabidopsis thaliana OX=3702 GN=ARF2-A PE=2 SV=2
LITCHI016580	LITCHI016580.m1	Q8L9S3	Glutaredoxin-C6	67.3	150	189	144	0.7936507936507936	1.0416666666666667	2.63e-58	182	sp|Q8L9S3|GRXC6_ARATH	sp|Q8L9S3|GRXC6_ARATH Glutaredoxin-C6 OS=Arabidopsis thaliana OX=3702 GN=GRXC6 PE=2 SV=2
LITCHI016580	LITCHI016580.m1	Q29PZ1	Glutaredoxin-C10	56.1	155	189	148	0.8201058201058201	1.0472972972972974	8.19e-46	150	sp|Q29PZ1|GRC10_ARATH	sp|Q29PZ1|GRC10_ARATH Glutaredoxin-C10 OS=Arabidopsis thaliana OX=3702 GN=GRXC10 PE=2 SV=1
LITCHI016580	LITCHI016580.m1	Q0DK35	Glutaredoxin-C7	51.9	106	189	138	0.5608465608465608	0.7681159420289855	3.11e-27	103	sp|Q0DK35|GRXC7_ORYSJ	sp|Q0DK35|GRXC7_ORYSJ Glutaredoxin-C7 OS=Oryza sativa subsp. japonica OX=39947 GN=GRXC7 PE=3 SV=1
LITCHI016580	LITCHI016580.m1	Q7G8Y5	Glutaredoxin-C1	48.5	101	189	103	0.5343915343915344	0.9805825242718447	5.21e-26	99.0	sp|Q7G8Y5|GRXC1_ORYSJ	sp|Q7G8Y5|GRXC1_ORYSJ Glutaredoxin-C1 OS=Oryza sativa subsp. japonica OX=39947 GN=GRXC1 PE=3 SV=1
LITCHI016580	LITCHI016580.m1	Q6K609	Glutaredoxin-C3	46.4	112	189	135	0.5925925925925926	0.8296296296296296	6.40e-26	99.8	sp|Q6K609|GRXC3_ORYSJ	sp|Q6K609|GRXC3_ORYSJ Glutaredoxin-C3 OS=Oryza sativa subsp. japonica OX=39947 GN=GRXC3 PE=2 SV=1
LITCHI002571	LITCHI002571.m1	Q9FFD5	CRIB domain-containing protein RIC4	45.7	162	186	153	0.8709677419354839	1.0588235294117647	1.90e-31	114	sp|Q9FFD5|RIC4_ARATH	sp|Q9FFD5|RIC4_ARATH CRIB domain-containing protein RIC4 OS=Arabidopsis thaliana OX=3702 GN=RIC4 PE=1 SV=1
LITCHI019824	LITCHI019824.m1	Q6JE38	Thioredoxin-like protein CITRX1, chloroplastic	70.6	180	184	181	0.9782608695652174	0.994475138121547	2.68e-79	236	sp|Q6JE38|CITX1_NICBE	sp|Q6JE38|CITX1_NICBE Thioredoxin-like protein CITRX1, chloroplastic OS=Nicotiana benthamiana OX=4100 GN=CITRX1 PE=2 SV=1
LITCHI019824	LITCHI019824.m1	Q9M7X9	Thioredoxin-like protein CITRX, chloroplastic	81.3	144	184	183	0.782608695652174	0.7868852459016393	2.86e-79	236	sp|Q9M7X9|CITRX_ARATH	sp|Q9M7X9|CITRX_ARATH Thioredoxin-like protein CITRX, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=CITRX PE=1 SV=1
LITCHI019824	LITCHI019824.m1	Q6JE37	Thioredoxin-like protein CITRX2, chloroplastic	67.7	186	184	181	1.0108695652173914	1.0276243093922652	2.19e-78	234	sp|Q6JE37|CITX2_NICBE	sp|Q6JE37|CITX2_NICBE Thioredoxin-like protein CITRX2, chloroplastic OS=Nicotiana benthamiana OX=4100 GN=CITRX2 PE=1 SV=1
LITCHI019824	LITCHI019824.m1	M1A3D5	Thioredoxin-like protein CITRX, chloroplastic	75.0	160	184	175	0.8695652173913043	0.9142857142857143	1.98e-75	226	sp|M1A3D5|CITRX_SOLTU	sp|M1A3D5|CITRX_SOLTU Thioredoxin-like protein CITRX, chloroplastic OS=Solanum tuberosum OX=4113 GN=CITRX PE=3 SV=1
LITCHI019824	LITCHI019824.m1	Q9LKW0	Thioredoxin-like protein CITRX, chloroplastic	84.0	131	184	175	0.7119565217391305	0.7485714285714286	5.66e-75	225	sp|Q9LKW0|CITRX_SOLLC	sp|Q9LKW0|CITRX_SOLLC Thioredoxin-like protein CITRX, chloroplastic OS=Solanum lycopersicum OX=4081 GN=CITRX PE=1 SV=1
LITCHI007955	LITCHI007955.m1	O65660	PLAT domain-containing protein 1	66.9	154	183	181	0.8415300546448088	0.850828729281768	5.73e-76	228	sp|O65660|PLAT1_ARATH	sp|O65660|PLAT1_ARATH PLAT domain-containing protein 1 OS=Arabidopsis thaliana OX=3702 GN=PLAT1 PE=1 SV=1
LITCHI007955	LITCHI007955.m1	Q9SIE7	PLAT domain-containing protein 2	71.1	135	183	183	0.7377049180327869	0.7377049180327869	1.23e-75	227	sp|Q9SIE7|PLAT2_ARATH	sp|Q9SIE7|PLAT2_ARATH PLAT domain-containing protein 2 OS=Arabidopsis thaliana OX=3702 GN=PLAT2 PE=2 SV=1
LITCHI007955	LITCHI007955.m1	Q2V2V3	PLAT domain-containing protein 3	66.3	104	183	104	0.5683060109289617	1.0	8.99e-49	156	sp|Q2V2V3|PLAT3_ARATH	sp|Q2V2V3|PLAT3_ARATH PLAT domain-containing protein 3 OS=Arabidopsis thaliana OX=3702 GN=PLAT3 PE=4 SV=1
LITCHI022817	LITCHI022817.m1	Q9SUW2	Adenine phosphoribosyltransferase 3	86.3	175	182	183	0.9615384615384616	0.9562841530054644	3.08e-108	310	sp|Q9SUW2|APT3_ARATH	sp|Q9SUW2|APT3_ARATH Adenine phosphoribosyltransferase 3 OS=Arabidopsis thaliana OX=3702 GN=APT3 PE=1 SV=1
LITCHI022817	LITCHI022817.m1	Q9SU38	Adenine phosphoribosyltransferase 4	84.4	180	182	182	0.989010989010989	0.989010989010989	5.75e-106	304	sp|Q9SU38|APT4_ARATH	sp|Q9SU38|APT4_ARATH Adenine phosphoribosyltransferase 4 OS=Arabidopsis thaliana OX=3702 GN=APT4 PE=1 SV=1
LITCHI022817	LITCHI022817.m1	Q43199	Adenine phosphoribosyltransferase 1	74.7	174	182	181	0.9560439560439561	0.9613259668508287	5.17e-95	276	sp|Q43199|APT1_WHEAT	sp|Q43199|APT1_WHEAT Adenine phosphoribosyltransferase 1 OS=Triticum aestivum OX=4565 GN=APT1 PE=2 SV=1
LITCHI022817	LITCHI022817.m1	P31166	Adenine phosphoribosyltransferase 1, chloroplastic	76.6	175	182	243	0.9615384615384616	0.720164609053498	1.05e-94	278	sp|P31166|APT1_ARATH	sp|P31166|APT1_ARATH Adenine phosphoribosyltransferase 1, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=APT1 PE=1 SV=2
LITCHI022817	LITCHI022817.m1	Q9LFP0	Adenine phosphoribosyltransferase 5	76.3	173	182	191	0.9505494505494505	0.9057591623036649	4.89e-93	271	sp|Q9LFP0|APT5_ARATH	sp|Q9LFP0|APT5_ARATH Adenine phosphoribosyltransferase 5 OS=Arabidopsis thaliana OX=3702 GN=APT5 PE=1 SV=1
LITCHI009437	LITCHI009437.m1	Q9LTD9	Uncharacterized protein PAM68-like	43.3	134	181	168	0.7403314917127072	0.7976190476190477	1.93e-33	119	sp|Q9LTD9|Y5278_ARATH	sp|Q9LTD9|Y5278_ARATH Uncharacterized protein PAM68-like OS=Arabidopsis thaliana OX=3702 GN=At5g52780 PE=2 SV=1
LITCHI018073	LITCHI018073.m1	Q94AK6	Senescence associated gene 20	41.7	115	169	110	0.6804733727810651	1.0454545454545454	2.70e-16	73.6	sp|Q94AK6|SAG20_ARATH	sp|Q94AK6|SAG20_ARATH Senescence associated gene 20 OS=Arabidopsis thaliana OX=3702 GN=SAG20 PE=2 SV=1
LITCHI018073	LITCHI018073.m1	P20144	Wound-induced protein 1	38.1	105	169	105	0.621301775147929	1.0	1.03e-14	69.3	sp|P20144|WUN1_SOLTU	sp|P20144|WUN1_SOLTU Wound-induced protein 1 OS=Solanum tuberosum OX=4113 GN=WUN1 PE=2 SV=1
LITCHI028717	LITCHI028717.m1	Q8RX71	BAG family molecular chaperone regulator 4	36.4	151	167	269	0.9041916167664671	0.5613382899628253	9.26e-21	89.0	sp|Q8RX71|BAG4_ARATH	sp|Q8RX71|BAG4_ARATH BAG family molecular chaperone regulator 4 OS=Arabidopsis thaliana OX=3702 GN=BAG4 PE=1 SV=1
LITCHI018309	LITCHI018309.m1	Q8VYN9	Universal stress protein PHOS32	31.5	165	165	242	1.0	0.6818181818181818	8.79e-18	80.5	sp|Q8VYN9|PHO32_ARATH	sp|Q8VYN9|PHO32_ARATH Universal stress protein PHOS32 OS=Arabidopsis thaliana OX=3702 GN=PHOS32 PE=1 SV=1
LITCHI018309	LITCHI018309.m1	Q8L4N1	Universal stress protein PHOS34	33.1	169	165	260	1.0242424242424242	0.65	4.41e-16	76.3	sp|Q8L4N1|PHO34_ARATH	sp|Q8L4N1|PHO34_ARATH Universal stress protein PHOS34 OS=Arabidopsis thaliana OX=3702 GN=PHOS34 PE=1 SV=1
LITCHI018309	LITCHI018309.m1	P42297	Universal stress protein YxiE	26.8	149	165	148	0.9030303030303031	1.0067567567567568	8.87e-09	54.7	sp|P42297|YXIE_BACSU	sp|P42297|YXIE_BACSU Universal stress protein YxiE OS=Bacillus subtilis (strain 168) OX=224308 GN=yxiE PE=3 SV=1
LITCHI018309	LITCHI018309.m1	Q57951	Universal stress protein MJ0531	25.8	124	165	170	0.7515151515151515	0.7294117647058823	1.27e-08	54.7	sp|Q57951|Y531_METJA	sp|Q57951|Y531_METJA Universal stress protein MJ0531 OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=MJ0531 PE=3 SV=1
LITCHI018309	LITCHI018309.m1	Q8LGG8	Universal stress protein A-like protein	23.3	150	165	175	0.9090909090909091	0.8571428571428571	6.78e-07	50.1	sp|Q8LGG8|USPAL_ARATH	sp|Q8LGG8|USPAL_ARATH Universal stress protein A-like protein OS=Arabidopsis thaliana OX=3702 GN=At3g01520 PE=1 SV=2
LITCHI001999	LITCHI001999.m1	Q9FYB5	Chaperone protein dnaJ 11, chloroplastic	52.0	102	161	161	0.6335403726708074	0.6335403726708074	1.35e-26	101	sp|Q9FYB5|DNJ11_ARATH	sp|Q9FYB5|DNJ11_ARATH Chaperone protein dnaJ 11, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=ATJ11 PE=1 SV=2
LITCHI005008	LITCHI005008.m1	Q93VR4	MLP-like protein 423	61.6	151	152	155	0.993421052631579	0.9741935483870968	6.90e-68	205	sp|Q93VR4|ML423_ARATH	sp|Q93VR4|ML423_ARATH MLP-like protein 423 OS=Arabidopsis thaliana OX=3702 GN=MLP423 PE=2 SV=1
LITCHI005008	LITCHI005008.m1	Q941R6	MLP-like protein 31	37.6	149	152	171	0.9802631578947368	0.8713450292397661	1.83e-23	93.2	sp|Q941R6|MLP31_ARATH	sp|Q941R6|MLP31_ARATH MLP-like protein 31 OS=Arabidopsis thaliana OX=3702 GN=MLP31 PE=2 SV=2
LITCHI005008	LITCHI005008.m1	Q9SSK5	MLP-like protein 43	33.8	148	152	158	0.9736842105263158	0.9367088607594937	5.85e-22	89.0	sp|Q9SSK5|MLP43_ARATH	sp|Q9SSK5|MLP43_ARATH MLP-like protein 43 OS=Arabidopsis thaliana OX=3702 GN=MLP43 PE=1 SV=1
LITCHI005008	LITCHI005008.m1	P85524	Kirola	29.6	152	152	150	1.0	1.0133333333333334	2.35e-19	82.0	sp|P85524|KIRO_ACTDE	sp|P85524|KIRO_ACTDE Kirola OS=Actinidia deliciosa OX=3627 PE=1 SV=1
