gene_id	contig	strand	tss_1based	window_bp	start_0based	end_0based	sequence_length	fraction_non_n	gc_fraction	mean_normalized_count	uniform_gene_qc_status	frozen_gene
LITCHI027396	HOST_Chr3	+	23401758	1000	23400757	23401757	1000	1.0	0.303	34.738374939264915	PASS	True
LITCHI027396	HOST_Chr3	+	23401758	2000	23399757	23401757	2000	1.0	0.311	34.738374939264915	PASS	True
LITCHI027397	HOST_Chr3	-	23407252	1000	23407252	23408252	1000	1.0	0.388	17.013114459400246	PASS	False
LITCHI027397	HOST_Chr3	-	23407252	2000	23407252	23409252	2000	1.0	0.326	17.013114459400246	PASS	False
LITCHI027398	HOST_Chr3	-	23407714	1000	23407714	23408714	1000	1.0	0.333	33.994540681651365	FAIL	False
LITCHI027398	HOST_Chr3	-	23407714	2000	23407714	23409714	2000	1.0	0.31	33.994540681651365	FAIL	False
LITCHI027399	HOST_Chr3	-	23414575	1000	23414575	23415575	1000	1.0	0.319	77.3521409678994	FAIL	False
LITCHI027399	HOST_Chr3	-	23414575	2000	23414575	23416575	2000	1.0	0.344	77.3521409678994	FAIL	False
LITCHI027400	HOST_Chr3	+	23413427	1000	23412426	23413426	1000	1.0	0.288	nan	FAIL	False
LITCHI027400	HOST_Chr3	+	23413427	2000	23411426	23413426	2000	1.0	0.3295	nan	FAIL	False
LITCHI027401	HOST_Chr3	-	23415923	1000	23415923	23416923	1000	1.0	0.324	nan	FAIL	False
LITCHI027401	HOST_Chr3	-	23415923	2000	23415923	23417923	2000	1.0	0.3005	nan	FAIL	False
LITCHI027402	HOST_Chr3	-	23451532	1000	23451532	23452532	1000	1.0	0.224	466.1215741382555	PASS	False
LITCHI027402	HOST_Chr3	-	23451532	2000	23451532	23453532	2000	1.0	0.266	466.1215741382555	PASS	False
LITCHI027403	HOST_Chr3	-	23457204	1000	23457204	23458204	1000	1.0	0.229	169.79954137888478	PASS	False
LITCHI027403	HOST_Chr3	-	23457204	2000	23457204	23459204	2000	1.0	0.2525	169.79954137888478	PASS	False
LITCHI027404	HOST_Chr3	+	23459445	1000	23458444	23459444	1000	1.0	0.299	160.0162449638226	PASS	False
LITCHI027404	HOST_Chr3	+	23459445	2000	23457444	23459444	2000	1.0	0.258	160.0162449638226	PASS	False
LITCHI027405	HOST_Chr3	+	23474140	1000	23473139	23474139	1000	1.0	0.23	5.0783202497051985	PASS	False
LITCHI027405	HOST_Chr3	+	23474140	2000	23472139	23474139	2000	1.0	0.2225	5.0783202497051985	PASS	False
LITCHI027406	HOST_Chr3	-	23486015	1000	23486015	23487015	1000	1.0	0.25	284.55523695443566	PASS	False
LITCHI027406	HOST_Chr3	-	23486015	2000	23486015	23488015	2000	1.0	0.255	284.55523695443566	PASS	False
LITCHI027407	HOST_Chr3	-	23504621	1000	23504621	23505621	1000	1.0	0.32	688.0575477965244	PASS	False
LITCHI027407	HOST_Chr3	-	23504621	2000	23504621	23506621	2000	1.0	0.322	688.0575477965244	PASS	False
LITCHI027408	HOST_Chr3	-	23512146	1000	23512146	23513146	1000	1.0	0.3	200.89848142643024	PASS	False
LITCHI027408	HOST_Chr3	-	23512146	2000	23512146	23514146	2000	1.0	0.343	200.89848142643024	PASS	False
LITCHI027409	HOST_Chr3	+	23527317	1000	23526316	23527316	1000	1.0	0.302	nan	FAIL	False
LITCHI027409	HOST_Chr3	+	23527317	2000	23525316	23527316	2000	1.0	0.306	nan	FAIL	False
LITCHI027410	HOST_Chr3	-	23541315	1000	23541315	23542315	1000	1.0	0.284	344.1775894176251	FAIL	False
LITCHI027410	HOST_Chr3	-	23541315	2000	23541315	23543315	2000	1.0	0.29	344.1775894176251	FAIL	False
LITCHI027411	HOST_Chr3	-	23552317	1000	23552317	23553317	1000	1.0	0.27	nan	PASS	False
LITCHI027411	HOST_Chr3	-	23552317	2000	23552317	23554317	2000	1.0	0.3195	nan	PASS	False
LITCHI027412	HOST_Chr3	-	23557085	1000	23557085	23558085	1000	1.0	0.314	658.2485803160539	PASS	False
LITCHI027412	HOST_Chr3	-	23557085	2000	23557085	23559085	2000	1.0	0.3075	658.2485803160539	PASS	False
LITCHI027413	HOST_Chr3	+	23558996	1000	23557995	23558995	1000	1.0	0.302	158.28306368482794	PASS	False
LITCHI027413	HOST_Chr3	+	23558996	2000	23556995	23558995	2000	1.0	0.31	158.28306368482794	PASS	False
LITCHI027414	HOST_Chr3	+	23564995	1000	23563994	23564994	1000	1.0	0.225	68.44113294864911	PASS	False
LITCHI027414	HOST_Chr3	+	23564995	2000	23562994	23564994	2000	1.0	0.2835	68.44113294864911	PASS	False
LITCHI027415	HOST_Chr3	+	23567889	1000	23566888	23567888	1000	1.0	0.345	358.66085367111776	PASS	False
LITCHI027415	HOST_Chr3	+	23567889	2000	23565888	23567888	2000	1.0	0.3385	358.66085367111776	PASS	False
LITCHI027416	HOST_Chr3	+	23570063	1000	23569062	23570062	1000	1.0	0.301	14.35473764623048	FAIL	False
LITCHI027416	HOST_Chr3	+	23570063	2000	23568062	23570062	2000	1.0	0.35	14.35473764623048	FAIL	False
LITCHI027417	HOST_Chr3	-	23578227	1000	23578227	23579227	1000	1.0	0.318	6.324572686176975	FAIL	False
LITCHI027417	HOST_Chr3	-	23578227	2000	23578227	23580227	2000	1.0	0.2965	6.324572686176975	FAIL	False
LITCHI027418	HOST_Chr3	-	23584572	1000	23584572	23585572	1000	1.0	0.403	16.894799124443555	PASS	False
LITCHI027418	HOST_Chr3	-	23584572	2000	23584572	23586572	2000	1.0	0.3555	16.894799124443555	PASS	False
LITCHI027419	HOST_Chr3	+	23592014	1000	23591013	23592013	1000	1.0	0.291	nan	FAIL	False
LITCHI027419	HOST_Chr3	+	23592014	2000	23590013	23592013	2000	1.0	0.265	nan	FAIL	False
LITCHI027420	HOST_Chr3	-	23597868	1000	23597868	23598868	1000	1.0	0.265	nan	FAIL	False
LITCHI027420	HOST_Chr3	-	23597868	2000	23597868	23599868	2000	1.0	0.307	nan	FAIL	False
LITCHI027421	HOST_Chr3	+	23601447	1000	23600446	23601446	1000	1.0	0.345	nan	PASS	False
LITCHI027421	HOST_Chr3	+	23601447	2000	23599446	23601446	2000	1.0	0.3545	nan	PASS	False
LITCHI027422	HOST_Chr3	-	23606853	1000	23606853	23607853	1000	1.0	0.385	nan	PASS	False
LITCHI027422	HOST_Chr3	-	23606853	2000	23606853	23608853	2000	1.0	0.4055	nan	PASS	False
LITCHI027423	HOST_Chr3	-	23615868	1000	23615868	23616868	1000	1.0	0.261	4761.088867935703	PASS	False
LITCHI027423	HOST_Chr3	-	23615868	2000	23615868	23617868	2000	1.0	0.2465	4761.088867935703	PASS	False
LITCHI027424	HOST_Chr3	+	23618543	1000	23617542	23618542	1000	1.0	0.283	2710.0569631107314	PASS	False
LITCHI027424	HOST_Chr3	+	23618543	2000	23616542	23618542	2000	1.0	0.2415	2710.0569631107314	PASS	False
LITCHI027425	HOST_Chr3	+	23624332	1000	23623331	23624331	1000	1.0	0.237	808.6047167333977	PASS	False
LITCHI027425	HOST_Chr3	+	23624332	2000	23622331	23624331	2000	1.0	0.2945	808.6047167333977	PASS	False
LITCHI027426	HOST_Chr3	+	23637278	1000	23636277	23637277	1000	1.0	0.223	3910.1160024742067	PASS	False
LITCHI027426	HOST_Chr3	+	23637278	2000	23635277	23637277	2000	1.0	0.261	3910.1160024742067	PASS	False
LITCHI027427	HOST_Chr3	-	23654605	1000	23654605	23655605	1000	1.0	0.231	28.74296892210873	PASS	False
LITCHI027427	HOST_Chr3	-	23654605	2000	23654605	23656605	2000	1.0	0.31	28.74296892210873	PASS	False
LITCHI027428	HOST_Chr3	+	23655454	1000	23654453	23655453	1000	1.0	0.219	182.87775735804203	FAIL	False
LITCHI027428	HOST_Chr3	+	23655454	2000	23653453	23655453	2000	1.0	0.259	182.87775735804203	FAIL	False
LITCHI027429	HOST_Chr3	-	23682179	1000	23682179	23683179	1000	1.0	0.231	174.4391955497016	FAIL	False
LITCHI027429	HOST_Chr3	-	23682179	2000	23682179	23684179	2000	1.0	0.262	174.4391955497016	FAIL	False
LITCHI027430	HOST_Chr3	-	23702977	1000	23702977	23703977	1000	1.0	0.317	188.21359895378808	FAIL	False
LITCHI027430	HOST_Chr3	-	23702977	2000	23702977	23704977	2000	1.0	0.316	188.21359895378808	FAIL	False
LITCHI027431	HOST_Chr3	+	23704189	1000	23703188	23704188	1000	1.0	0.278	3.8561927889678795	PASS	False
LITCHI027431	HOST_Chr3	+	23704189	2000	23702188	23704188	2000	1.0	0.3005	3.8561927889678795	PASS	False
LITCHI027432	HOST_Chr3	+	23706310	1000	23705309	23706309	1000	1.0	0.322	nan	PASS	False
LITCHI027432	HOST_Chr3	+	23706310	2000	23704309	23706309	2000	1.0	0.33	nan	PASS	False
LITCHI027433	HOST_Chr3	+	23720641	1000	23719640	23720640	1000	1.0	0.372	46.855546166708606	PASS	False
LITCHI027433	HOST_Chr3	+	23720641	2000	23718640	23720640	2000	1.0	0.383	46.855546166708606	PASS	False
LITCHI027434	HOST_Chr3	+	23721677	1000	23720676	23721676	1000	1.0	0.403	523.2818623802027	FAIL	False
LITCHI027434	HOST_Chr3	+	23721677	2000	23719676	23721676	2000	1.0	0.3845	523.2818623802027	FAIL	False
LITCHI027435	HOST_Chr3	-	23733559	1000	23733559	23734559	1000	1.0	0.284	nan	FAIL	False
LITCHI027435	HOST_Chr3	-	23733559	2000	23733559	23735559	2000	1.0	0.2665	nan	FAIL	False
LITCHI027436	HOST_Chr3	+	23746350	1000	23745349	23746349	1000	1.0	0.348	nan	PASS	False
LITCHI027436	HOST_Chr3	+	23746350	2000	23744349	23746349	2000	1.0	0.3255	nan	PASS	False
LITCHI027437	HOST_Chr3	+	23758705	1000	23757704	23758704	1000	1.0	0.281	17.89261562717201	PASS	False
LITCHI027437	HOST_Chr3	+	23758705	2000	23756704	23758704	2000	1.0	0.251	17.89261562717201	PASS	False
LITCHI027438	HOST_Chr3	-	23772793	1000	23772793	23773793	1000	1.0	0.36	nan	PASS	False
LITCHI027438	HOST_Chr3	-	23772793	2000	23772793	23774793	2000	1.0	0.3625	nan	PASS	False
LITCHI027439	HOST_Chr3	-	23774135	1000	23774135	23775135	1000	1.0	0.347	nan	PASS	False
LITCHI027439	HOST_Chr3	-	23774135	2000	23774135	23776135	2000	1.0	0.348	nan	PASS	False
LITCHI027440	HOST_Chr3	-	23776352	1000	23776352	23777352	1000	1.0	0.347	6.281468352073048	PASS	False
LITCHI027440	HOST_Chr3	-	23776352	2000	23776352	23778352	2000	1.0	0.3485	6.281468352073048	PASS	False
LITCHI027441	HOST_Chr3	-	23778926	1000	23778926	23779926	1000	1.0	0.405	119.5325042147899	PASS	False
LITCHI027441	HOST_Chr3	-	23778926	2000	23778926	23780926	2000	1.0	0.3775	119.5325042147899	PASS	False
LITCHI027442	HOST_Chr3	-	23785801	1000	23785801	23786801	1000	1.0	0.271	4.908855401603308	PASS	False
LITCHI027442	HOST_Chr3	-	23785801	2000	23785801	23787801	2000	1.0	0.3165	4.908855401603308	PASS	False
LITCHI027443	HOST_Chr3	-	23795541	1000	23795541	23796541	1000	1.0	0.387	43.560532067199176	PASS	False
LITCHI027443	HOST_Chr3	-	23795541	2000	23795541	23797541	2000	1.0	0.3695	43.560532067199176	PASS	False
LITCHI027444	HOST_Chr3	-	23799180	1000	23799180	23800180	1000	1.0	0.328	934.1448072743531	PASS	False
LITCHI027444	HOST_Chr3	-	23799180	2000	23799180	23801180	2000	1.0	0.304	934.1448072743531	PASS	False
LITCHI027445	HOST_Chr3	+	23808336	1000	23807335	23808335	1000	1.0	0.245	24.55923467179961	PASS	False
LITCHI027445	HOST_Chr3	+	23808336	2000	23806335	23808335	2000	1.0	0.2635	24.55923467179961	PASS	False
LITCHI027446	HOST_Chr3	+	23813669	1000	23812668	23813668	1000	1.0	0.267	nan	PASS	False
LITCHI027446	HOST_Chr3	+	23813669	2000	23811668	23813668	2000	1.0	0.267	nan	PASS	False
LITCHI027447	HOST_Chr3	-	23820331	1000	23820331	23821331	1000	1.0	0.3	nan	PASS	False
LITCHI027447	HOST_Chr3	-	23820331	2000	23820331	23822331	2000	1.0	0.3125	nan	PASS	False
LITCHI027448	HOST_Chr3	+	23829181	1000	23828180	23829180	1000	1.0	0.318	nan	PASS	False
LITCHI027448	HOST_Chr3	+	23829181	2000	23827180	23829180	2000	1.0	0.31	nan	PASS	False
LITCHI027449	HOST_Chr3	+	23835641	1000	23834640	23835640	1000	1.0	0.269	nan	PASS	False
LITCHI027449	HOST_Chr3	+	23835641	2000	23833640	23835640	2000	1.0	0.251	nan	PASS	False
LITCHI027450	HOST_Chr3	-	23838490	1000	23838490	23839490	1000	1.0	0.247	nan	PASS	False
LITCHI027450	HOST_Chr3	-	23838490	2000	23838490	23840490	2000	1.0	0.276	nan	PASS	False
LITCHI027451	HOST_Chr3	-	23840161	1000	23840161	23841161	1000	1.0	0.38	nan	PASS	False
LITCHI027451	HOST_Chr3	-	23840161	2000	23840161	23842161	2000	1.0	0.3685	nan	PASS	False
LITCHI027452	HOST_Chr3	+	23845194	1000	23844193	23845193	1000	1.0	0.254	570.8506741419325	PASS	False
LITCHI027452	HOST_Chr3	+	23845194	2000	23843193	23845193	2000	1.0	0.293	570.8506741419325	PASS	False
LITCHI027453	HOST_Chr3	+	23850573	1000	23849572	23850572	1000	1.0	0.263	31.00943108626847	PASS	False
LITCHI027453	HOST_Chr3	+	23850573	2000	23848572	23850572	2000	1.0	0.27	31.00943108626847	PASS	False
LITCHI027454	HOST_Chr3	-	23857870	1000	23857870	23858870	1000	1.0	0.297	9.417183437565491	FAIL	False
LITCHI027454	HOST_Chr3	-	23857870	2000	23857870	23859870	2000	1.0	0.2685	9.417183437565491	FAIL	False
LITCHI027455	HOST_Chr3	-	23869215	1000	23869215	23870215	1000	1.0	0.296	nan	FAIL	False
LITCHI027455	HOST_Chr3	-	23869215	2000	23869215	23871215	2000	1.0	0.266	nan	FAIL	False
LITCHI027456	HOST_Chr3	+	23877418	1000	23876417	23877417	1000	1.0	0.312	nan	FAIL	False
LITCHI027456	HOST_Chr3	+	23877418	2000	23875417	23877417	2000	1.0	0.322	nan	FAIL	False
LITCHI027457	HOST_Chr3	+	23886247	1000	23885246	23886246	1000	1.0	0.263	nan	PASS	False
LITCHI027457	HOST_Chr3	+	23886247	2000	23884246	23886246	2000	1.0	0.299	nan	PASS	False
LITCHI027458	HOST_Chr3	+	23908192	1000	23907191	23908191	1000	1.0	0.33	2146.9683862961597	FAIL	False
LITCHI027458	HOST_Chr3	+	23908192	2000	23906191	23908191	2000	1.0	0.291	2146.9683862961597	FAIL	False
LITCHI027459	HOST_Chr3	-	23925264	1000	23925264	23926264	1000	1.0	0.285	109.56598233510016	PASS	False
LITCHI027459	HOST_Chr3	-	23925264	2000	23925264	23927264	2000	1.0	0.2985	109.56598233510016	PASS	False
LITCHI027460	HOST_Chr3	-	23937621	1000	23937621	23938621	1000	1.0	0.289	nan	PASS	False
LITCHI027460	HOST_Chr3	-	23937621	2000	23937621	23939621	2000	1.0	0.2985	nan	PASS	False
LITCHI027461	HOST_Chr3	+	23950133	1000	23949132	23950132	1000	1.0	0.301	nan	FAIL	False
LITCHI027461	HOST_Chr3	+	23950133	2000	23948132	23950132	2000	1.0	0.283	nan	FAIL	False
LITCHI027462	HOST_Chr3	+	23950982	1000	23949981	23950981	1000	1.0	0.432	nan	FAIL	False
LITCHI027462	HOST_Chr3	+	23950982	2000	23948981	23950981	2000	1.0	0.3635	nan	FAIL	False
LITCHI027463	HOST_Chr3	+	23958971	1000	23957970	23958970	1000	1.0	0.286	120.80691238861138	PASS	False
LITCHI027463	HOST_Chr3	+	23958971	2000	23956970	23958970	2000	1.0	0.2725	120.80691238861138	PASS	False
LITCHI027464	HOST_Chr3	+	23969925	1000	23968924	23969924	1000	1.0	0.247	27.882153871113445	PASS	False
LITCHI027464	HOST_Chr3	+	23969925	2000	23967924	23969924	2000	1.0	0.234	27.882153871113445	PASS	False
LITCHI027465	HOST_Chr3	+	23979394	1000	23978393	23979393	1000	1.0	0.445	182.50286402501905	PASS	False
LITCHI027465	HOST_Chr3	+	23979394	2000	23977393	23979393	2000	1.0	0.39	182.50286402501905	PASS	False
LITCHI027466	HOST_Chr3	+	23984062	1000	23983061	23984061	1000	1.0	0.35	183.58631600260406	PASS	False
LITCHI027466	HOST_Chr3	+	23984062	2000	23982061	23984061	2000	1.0	0.364	183.58631600260406	PASS	False
LITCHI027467	HOST_Chr3	+	23993969	1000	23992968	23993968	1000	1.0	0.252	451.6782830345863	PASS	False
LITCHI027467	HOST_Chr3	+	23993969	2000	23991968	23993968	2000	1.0	0.2685	451.6782830345863	PASS	False
LITCHI027468	HOST_Chr3	+	24013486	1000	24012485	24013485	1000	1.0	0.255	93.21816371736047	FAIL	False
LITCHI027468	HOST_Chr3	+	24013486	2000	24011485	24013485	2000	1.0	0.288	93.21816371736047	FAIL	False
LITCHI027469	HOST_Chr3	+	24020512	1000	24019511	24020511	1000	1.0	0.23	17.98921853453943	FAIL	False
LITCHI027469	HOST_Chr3	+	24020512	2000	24018511	24020511	2000	1.0	0.254	17.98921853453943	FAIL	False
LITCHI027470	HOST_Chr3	-	24033034	1000	24033034	24034034	1000	1.0	0.311	4.867198369446973	FAIL	False
LITCHI027470	HOST_Chr3	-	24033034	2000	24033034	24035034	2000	1.0	0.3315	4.867198369446973	FAIL	False
LITCHI027471	HOST_Chr3	-	24035597	1000	24035597	24036597	1000	1.0	0.352	nan	FAIL	False
LITCHI027471	HOST_Chr3	-	24035597	2000	24035597	24037597	2000	1.0	0.408	nan	FAIL	False
LITCHI027472	HOST_Chr3	-	24038013	1000	24038013	24039013	1000	0.5	0.336	253.33772178708875	FAIL	False
LITCHI027472	HOST_Chr3	-	24038013	2000	24038013	24040013	2000	0.75	0.314	253.33772178708875	FAIL	False
LITCHI027473	HOST_Chr3	+	24039668	1000	24038667	24039667	1000	1.0	0.3	208.16081263332228	FAIL	False
LITCHI027473	HOST_Chr3	+	24039668	2000	24037667	24039667	2000	0.75	0.32466666666666666	208.16081263332228	FAIL	False
LITCHI027474	HOST_Chr3	+	24046899	1000	24045898	24046898	1000	1.0	0.225	28.613202324812846	FAIL	False
LITCHI027474	HOST_Chr3	+	24046899	2000	24044898	24046898	2000	1.0	0.2545	28.613202324812846	FAIL	False
LITCHI027475	HOST_Chr3	-	24059490	1000	24059490	24060490	1000	1.0	0.316	nan	FAIL	False
LITCHI027475	HOST_Chr3	-	24059490	2000	24059490	24061490	2000	1.0	0.3345	nan	FAIL	False
LITCHI027476	HOST_Chr3	-	24062060	1000	24062060	24063060	1000	1.0	0.35	nan	FAIL	False
LITCHI027476	HOST_Chr3	-	24062060	2000	24062060	24064060	2000	1.0	0.4055	nan	FAIL	False
LITCHI027477	HOST_Chr3	-	24070573	1000	24070573	24071573	1000	1.0	0.258	206.1134686141447	FAIL	False
LITCHI027477	HOST_Chr3	-	24070573	2000	24070573	24072573	2000	1.0	0.2475	206.1134686141447	FAIL	False
LITCHI027478	HOST_Chr3	-	24081608	1000	24081608	24082608	1000	1.0	0.258	1699.6176633873283	PASS	False
LITCHI027478	HOST_Chr3	-	24081608	2000	24081608	24083608	2000	1.0	0.2435	1699.6176633873283	PASS	False
LITCHI027479	HOST_Chr3	+	24091207	1000	24090206	24091206	1000	1.0	0.339	nan	FAIL	False
LITCHI027479	HOST_Chr3	+	24091207	2000	24089206	24091206	2000	1.0	0.314	nan	FAIL	False
LITCHI027480	HOST_Chr3	+	24096838	1000	24095837	24096837	1000	1.0	0.349	nan	FAIL	False
LITCHI027480	HOST_Chr3	+	24096838	2000	24094837	24096837	2000	1.0	0.3415	nan	FAIL	False
LITCHI027481	HOST_Chr3	+	24116934	1000	24115933	24116933	1000	1.0	0.383	nan	FAIL	False
LITCHI027481	HOST_Chr3	+	24116934	2000	24114933	24116933	2000	1.0	0.34	nan	FAIL	False
LITCHI027482	HOST_Chr3	+	24122029	1000	24121028	24122028	1000	1.0	0.293	nan	FAIL	False
LITCHI027482	HOST_Chr3	+	24122029	2000	24120028	24122028	2000	1.0	0.296	nan	FAIL	False
LITCHI027483	HOST_Chr3	-	24131263	1000	24131263	24132263	1000	1.0	0.331	nan	FAIL	False
LITCHI027483	HOST_Chr3	-	24131263	2000	24131263	24133263	2000	1.0	0.3465	nan	FAIL	False
LITCHI027484	HOST_Chr3	+	24139446	1000	24138445	24139445	1000	1.0	0.345	nan	FAIL	False
LITCHI027484	HOST_Chr3	+	24139446	2000	24137445	24139445	2000	1.0	0.3545	nan	FAIL	False
LITCHI027485	HOST_Chr3	-	24168962	1000	24168962	24169962	1000	1.0	0.313	3.796282732873078	FAIL	False
LITCHI027485	HOST_Chr3	-	24168962	2000	24168962	24170962	2000	1.0	0.3415	3.796282732873078	FAIL	False
LITCHI027486	HOST_Chr3	+	24185868	1000	24184867	24185867	1000	1.0	0.248	353.3811070642206	FAIL	False
LITCHI027486	HOST_Chr3	+	24185868	2000	24183867	24185867	2000	1.0	0.292	353.3811070642206	FAIL	False
LITCHI027487	HOST_Chr3	-	24205118	1000	24205118	24206118	1000	1.0	0.307	989.1526759953306	FAIL	False
LITCHI027487	HOST_Chr3	-	24205118	2000	24205118	24207118	2000	1.0	0.3445	989.1526759953306	FAIL	False
LITCHI027488	HOST_Chr3	+	24191821	1000	24190820	24191820	1000	1.0	0.381	nan	FAIL	False
LITCHI027488	HOST_Chr3	+	24191821	2000	24189820	24191820	2000	1.0	0.372	nan	FAIL	False
LITCHI027489	HOST_Chr3	+	24202012	1000	24201011	24202011	1000	1.0	0.369	nan	FAIL	False
LITCHI027489	HOST_Chr3	+	24202012	2000	24200011	24202011	2000	1.0	0.344	nan	FAIL	False
LITCHI027490	HOST_Chr3	-	24211057	1000	24211057	24212057	1000	1.0	0.317	2862.2853766391627	PASS	False
LITCHI027490	HOST_Chr3	-	24211057	2000	24211057	24213057	2000	1.0	0.322	2862.2853766391627	PASS	False
LITCHI027491	HOST_Chr3	+	24234268	1000	24233267	24234267	1000	1.0	0.29	nan	PASS	False
LITCHI027491	HOST_Chr3	+	24234268	2000	24232267	24234267	2000	1.0	0.2935	nan	PASS	False
LITCHI027492	HOST_Chr3	-	24253527	1000	24253527	24254527	1000	1.0	0.382	nan	FAIL	False
LITCHI027492	HOST_Chr3	-	24253527	2000	24253527	24255527	2000	1.0	0.328	nan	FAIL	False
LITCHI027493	HOST_Chr3	+	24240857	1000	24239856	24240856	1000	1.0	0.382	nan	FAIL	False
LITCHI027493	HOST_Chr3	+	24240857	2000	24238856	24240856	2000	1.0	0.3785	nan	FAIL	False
LITCHI027494	HOST_Chr3	-	24253731	1000	24253731	24254731	1000	1.0	0.336	nan	FAIL	False
LITCHI027494	HOST_Chr3	-	24253731	2000	24253731	24255731	2000	1.0	0.31	nan	FAIL	False
LITCHI027495	HOST_Chr3	+	24261683	1000	24260682	24261682	1000	1.0	0.236	215.11190565900722	PASS	False
LITCHI027495	HOST_Chr3	+	24261683	2000	24259682	24261682	2000	1.0	0.242	215.11190565900722	PASS	False
LITCHI027496	HOST_Chr3	+	24294450	1000	24293449	24294449	1000	1.0	0.416	nan	FAIL	False
LITCHI027496	HOST_Chr3	+	24294450	2000	24292449	24294449	2000	1.0	0.3795	nan	FAIL	False
LITCHI027497	HOST_Chr3	+	24297048	1000	24296047	24297047	1000	1.0	0.445	nan	FAIL	False
LITCHI027497	HOST_Chr3	+	24297048	2000	24295047	24297047	2000	1.0	0.418	nan	FAIL	False
LITCHI027498	HOST_Chr3	+	24326844	1000	24325843	24326843	1000	1.0	0.34	nan	PASS	False
LITCHI027498	HOST_Chr3	+	24326844	2000	24324843	24326843	2000	1.0	0.379	nan	PASS	False
LITCHI027499	HOST_Chr3	+	24328209	1000	24327208	24328208	1000	1.0	0.414	nan	FAIL	False
LITCHI027499	HOST_Chr3	+	24328209	2000	24326208	24328208	2000	1.0	0.4005	nan	FAIL	False
LITCHI027500	HOST_Chr3	-	24334661	1000	24334661	24335661	1000	1.0	0.315	nan	FAIL	False
LITCHI027500	HOST_Chr3	-	24334661	2000	24334661	24336661	2000	1.0	0.316	nan	FAIL	False
LITCHI027501	HOST_Chr3	-	24342452	1000	24342452	24343452	1000	1.0	0.384	14.359697470181866	PASS	False
LITCHI027501	HOST_Chr3	-	24342452	2000	24342452	24344452	2000	1.0	0.3695	14.359697470181866	PASS	False
LITCHI027502	HOST_Chr3	-	24345877	1000	24345877	24346877	1000	1.0	0.321	14.764424584461356	PASS	False
LITCHI027502	HOST_Chr3	-	24345877	2000	24345877	24347877	2000	1.0	0.326	14.764424584461356	PASS	False
LITCHI027503	HOST_Chr3	+	24359469	1000	24358468	24359468	1000	1.0	0.347	nan	PASS	False
LITCHI027503	HOST_Chr3	+	24359469	2000	24357468	24359468	2000	1.0	0.426	nan	PASS	False
LITCHI027504	HOST_Chr3	-	24401431	1000	24401431	24402431	1000	1.0	0.345	nan	PASS	False
LITCHI027504	HOST_Chr3	-	24401431	2000	24401431	24403431	2000	1.0	0.348	nan	PASS	False
LITCHI027505	HOST_Chr3	+	24401625	1000	24400624	24401624	1000	1.0	0.363	nan	FAIL	False
LITCHI027505	HOST_Chr3	+	24401625	2000	24399624	24401624	2000	1.0	0.3615	nan	FAIL	False
LITCHI027506	HOST_Chr3	+	24421330	1000	24420329	24421329	1000	1.0	0.424	nan	FAIL	False
LITCHI027506	HOST_Chr3	+	24421330	2000	24419329	24421329	2000	1.0	0.409	nan	FAIL	False
LITCHI027507	HOST_Chr3	-	24492741	1000	24492741	24493741	1000	1.0	0.296	191.84881085635206	PASS	False
LITCHI027507	HOST_Chr3	-	24492741	2000	24492741	24494741	2000	1.0	0.349	191.84881085635206	PASS	False
LITCHI027508	HOST_Chr3	-	24497070	1000	24497070	24498070	1000	1.0	0.219	634.9319879930525	PASS	False
LITCHI027508	HOST_Chr3	-	24497070	2000	24497070	24499070	2000	1.0	0.263	634.9319879930525	PASS	False
LITCHI027509	HOST_Chr3	+	24512841	1000	24511840	24512840	1000	1.0	0.343	nan	PASS	False
LITCHI027509	HOST_Chr3	+	24512841	2000	24510840	24512840	2000	1.0	0.3565	nan	PASS	False
LITCHI027510	HOST_Chr3	+	24516049	1000	24515048	24516048	1000	1.0	0.266	40.49732737471621	PASS	False
LITCHI027510	HOST_Chr3	+	24516049	2000	24514048	24516048	2000	1.0	0.348	40.49732737471621	PASS	False
